question_id,question,ground_truth_query,generated_query,success,total_iterations,first_attempt_valid,bleu,rouge_l_f1,jaro_winkler,jaccard_cypher,pass_at_1,jaccard_output,llmetric_q,reasoning_level,sublevel,complexity,errors_encountered
15,"Untuk mata kuliah 'Aljabar Linear' dan 'Statistika', kumpulkan semua deskripsi topik dari kedua mata kuliah tersebut.","UNWIND ['Aljabar Linear', 'Statistika'] AS namaMK MATCH (t:topic {MK: namaMK}) RETURN namaMK, COLLECT(t.deskripsi) AS daftarTopik","MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(t:topic)-[:PART_OF]->(lo:LO)-[:PURSUED_IN]->(mk2:MK {nama: 'Statistika'}) RETURN t.deskripsi, lo.deskripsi",False,3,False,0.09391131113662976,0.3721,0.6535682190430636,0.42857142857142855,False,0.0,5.128341095215319,Fakta Eksplisit,Nodes,Hard,"empty_result,schema_error"
16,"Hitung jumlah total mata kuliah, dan berikan juga jumlah mata kuliah yang memiliki klasifikasi 'Sains Dasar'.","MATCH (n:MK) WITH n, CASE WHEN n.klasifikasi = 'Sains Dasar' THEN 1 ELSE 0 END AS isSainsDasar RETURN count(n) AS total, sum(isSainsDasar) AS totalSainsDasar","MATCH (m:MK) RETURN COUNT(m), COUNT((m)-[:PURSUED_IN]->(t:topic {klasifikasi: 'Sains Dasar'}))",False,3,False,2.1784251784600227e-78,0.2381,0.6574194899553751,0.2692307692307692,False,0.0,4.477597449776876,Fakta Eksplisit,Nodes,Hard,syntax_error
17,Sebutkan topik dan deskripsinya yang dibahas dalam mata kuliah 'Aljabar Linear',"MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.nama, t.deskripsi","MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t,n,m",False,3,False,0.8052099775707764,0.8276,0.9652000490918017,0.8333333333333334,False,0.0,8.96400024545901,Fakta Implisit,One-hop,Easy,syntax_error
18,Apakah Capaian Pembelajaran (LO) yang diharapkan dari mata kuliah 'Pemrograman Dasar'?,MATCH (l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Pemrograman Dasar'}) RETURN l.deskripsi,"MATCH (m:MK {nama: 'Pemrograman Dasar'})-[:PURSUED_IN]->(lo:LO) RETURN lo,nombre:n,kode:k,sks:s,durasi:d,tipe:t,klasifikasi:k,semester:sj,jalur:j",False,3,False,0.32084685264778123,0.3415,0.8305839045443005,0.3333333333333333,False,0.0,5.860419522721504,Fakta Implisit,One-hop,Easy,syntax_error
19,Apakah Tujuan Pembelajaran (LG) dari mata kuliah 'Aljabar Linear'?,MATCH (l:LG)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN l.deskripsi,"MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(lg:LG) RETURN lg.nama, lg.deskripsi",True,2,False,0.49855965499891564,0.5714,0.9090136054421768,0.8333333333333334,False,0.5,57.40206802721089,Fakta Implisit,One-hop,Easy,schema_error
20,Mata kuliah apa yang mencakup topik dengan deskripsi 'Determinan'?,MATCH (t:topic {deskripsi: 'Determinan'})-[:PURSUED_IN]->(m:MK) RETURN m.nama,MATCH (t:topic {deskripsi: 'Determinan'})-[:PURSUED_IN]->(mk:MK) RETURN mk,True,1,True,0.7724579032182339,0.7826,0.9812191842223219,0.7272727272727273,False,0.16666666666666666,52.15242925444495,Fakta Implisit,One-hop,Easy,
21,Mata kuliah apa yang menjadi prasyarat untuk mengambil 'Kecerdasan Buatan'?,MATCH (p:MK)-[:PREREQUISITE]->(t:MK {nama: 'Kecerdasan Buatan'}) RETURN p.nama,MATCH (m:MK {nama: 'Kecerdasan Buatan'})-[:PREREQUISITE]->(p:MK) RETURN p.nama,True,1,True,0.8060932264037026,0.6667,0.9126700680272108,0.8,False,0.0,47.896850340136055,Fakta Implisit,One-hop,Easy,
22,Mata kuliah apa yang dapat diparalelkan dengan 'Fisika Mekanika Klasik'?,MATCH (m1:MK {nama: 'Fisika Mekanika Klasik'})-[:CAN_PARALLELIZED]->(m2:MK) RETURN m2.nama,"MATCH (m:MK {nama: 'Fisika Mekanika Klasik'})-[:CAN_PARALLELIZED]->(p:MK) RETURN p,n,m",False,3,False,0.6498516724937325,0.6897,0.9586571598336304,0.6153846153846154,False,0.0,8.241785799168152,Fakta Implisit,One-hop,Easy,syntax_error
23,Berapakah jumlah topik yang ada pada mata kuliah 'Aljabar Linear'?,MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN count(t),MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(t:topic) RETURN count(t),True,2,False,0.7512149931115434,0.6923,0.8918866080156402,1.0,True,1.0,100.0,Fakta Implisit,One-hop,Medium,schema_error
24,Sebutkan kode Capaian Lulusan (SO) unik yang dikejar (pursued) pada mata kuliah semester 1.,MATCH (s:SO)-[:PURSUED_IN]->(m:MK) WHERE m.semester = 1 RETURN DISTINCT s.kode,"MATCH (m:MK)-[r:PURSUED_IN]->(so:SO) WHERE m.semester = 1 AND r.purposed = TRUE RETURN DISTINCT so.kode, so.deskripsi",False,3,False,0.4118303873781586,0.5405,0.8644547698562508,0.631578947368421,False,0.0,7.024773849281255,Fakta Implisit,One-hop,Medium,schema_error
25,"Tampilkan mata kuliah beserta jumlah topiknya, diurutkan secara menurun berdasarkan jumlah topik.","MATCH (t:topic)-[:PURSUED_IN]->(m:MK) RETURN m.nama, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC","MATCH (m:MK)-[r:PURSUED_IN]->(t:topic) RETURN m.kode AS kode_mata_kuliah, COUNT(t) AS jumlah_topik ORDER BY jumlah_topik DESC",False,3,False,0.48405751151242604,0.5116,0.8767205906752945,0.6666666666666666,False,0.0,6.941602953376473,Fakta Implisit,One-hop,Medium,schema_error
26,Identifikasi 3 mata kuliah teratas yang memiliki jumlah topik terbanyak.,"MATCH (t:topic)-[:PURSUED_IN]->(m:MK) RETURN m.nama, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC LIMIT 3","MATCH (m:MK)-[r:PURSUED_IN]->(t:topic) RETURN m.kode AS kode_mk, COUNT(t.nama) AS jumlah_topik ORDER BY jumlah_topik DESC LIMIT 3",False,3,False,0.4303437251059624,0.5532,0.8849538608271287,0.75,False,0.0,7.190769304135644,Fakta Implisit,One-hop,Medium,schema_error
27,Berapa mata kuliah prasyarat untuk mengambil mata kuliah Proyek Senior Teknologi Informasi?,MATCH (p:MK)-[:PREREQUISITE]->(t:MK {nama: 'Proyek Senior Teknologi Informasi'}) RETURN COUNT(p),MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(p:MK) RETURN p.nama,False,3,False,0.7048022468565445,0.6429,0.8846439727403819,0.7692307692307693,False,0.0,7.63771986370191,Fakta Implisit,One-hop,Medium,empty_result
28,Mata kuliah manakah yang paling banyak menjadi prasyarat bagi mata kuliah lainnya?,"MATCH (p:MK)-[:PREREQUISITE]->(t:MK) RETURN p.nama, count(t) AS jumlahMatkul ORDER BY jumlahMatkul DESC LIMIT 1","MATCH (m:MK)-[r:PREREQUISITE]->(n:MK) RETURN m.nama AS nama_mk, COUNT(r) AS jumlah_prasyarat ORDER BY jumlah_prasyarat DESC LIMIT 1",True,1,True,0.3378652321890553,0.5909,0.8656370844413275,0.6,True,1.0,100.0,Fakta Implisit,One-hop,Medium,
29,Sebutkan semua topik dari 'Metode Numeris' yang termasuk dalam 'LO1' atau 'LO2'.,"MATCH (t:topic)-[:PART_OF]->(l:LO {MK: 'Metode Numeris'}) WHERE l.nama IN ['LO1', 'LO2'] RETURN l.nama, t.deskripsi","MATCH (t:topic)-[:PART_OF]->(lo:LO {nama: ""LO1"" OR nama: ""LO2""})-[:PURSUED_IN]->(mk:MK) RETURN t,nombre,t.descripción,mk.nombre,mk.sks,mk.durasi,mk.tipe,mk.klasifikasi,mk.semestre,mk.jalur",False,3,False,0.22630052191133615,0.386,0.8276430524522127,0.26666666666666666,False,0.0,6.068215262261063,Fakta Implisit,One-hop,Medium,syntax_error
30,Tolong kumpulkan semua deskripsi topik yang diajarkan di mata kuliah 'Aljabar Linear'.,"MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) WITH m, COLLECT(t.deskripsi) AS daftarTopik RETURN m.nama, daftarTopik",MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(t:topic) RETURN t.deskripsi,True,2,False,0.41509259011611455,0.4706,0.845019801980198,0.7333333333333333,False,0.0,46.578099009900995,Fakta Implisit,One-hop,Hard,schema_error
31,Tolong verifikasi: Apakah topik 'Determinan' merupakan bagian dari 'LO1' pada 'Aljabar Linear'?,"MATCH (t:topic {deskripsi: 'Determinan'})-[:PART_OF]->(l:LO {nama: 'LO1', MK: 'Aljabar Linear'}) RETURN CASE WHEN l IS NOT NULL THEN 'Ya' ELSE 'Tidak' END AS Jawaban",MATCH (t:topic {nama: 'Determinan'})-[:PART_OF]->(lo:LO {nama: 'LO1'})-[:PURSUED_IN]->(mk:MK {nama: 'Aljabar Linear'}) RETURN mk,False,3,False,0.5113396860926009,0.5417,0.8449919505721621,0.41379310344827586,False,0.0,6.933459752860812,Fakta Implisit,One-hop,Hard,empty_result
32,"Untuk mata kuliah 'Kalkulus Variabel Tunggal' dan 'Matematika Diskrit', apa saja topik materi yang diajarkan?","UNWIND ['Kalkulus Variabel Tunggal', 'Matematika Diskrit'] AS namaMK MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: namaMK}) RETURN namaMK, t.deskripsi","MATCH (m:MK {nama: 'Kalkulus Variabel Tunggal'})<-[:PURSUED_IN]-(t:topic), (m2:MK {nama: 'Matematika Diskrit'})<-[:PURSUED_IN]-(t2:topic) RETURN t.nama, t2.nama",True,3,False,0.27855358944198927,0.3913,0.7395602802762872,0.6842105263157895,False,0.0,45.65430140138144,Fakta Implisit,One-hop,Hard,"schema_error,properties_error"
33,"Untuk setiap Tujuan Pembelajaran (LG) yang ada, sebutkan semua Capaian Lulusan (SO) yang menjadi bagiannya.","MATCH (s:SO)-[:PART_OF]->(l:LG) WITH l.nama AS namaLG, COLLECT(s.kode) AS daftarSO RETURN namaLG, daftarSO","MATCH (lg:LG)-[r:PURSUED_IN]->(so:SO) RETURN lg.nama AS LGName, so.kode AS SOCode",False,3,False,4.824489585992146e-78,0.3784,0.8417699594963309,0.35,False,0.0,6.100849797481654,Fakta Implisit,One-hop,Hard,schema_error
34,"Tampilkan semua mata kuliah, beserta daftar mata kuliah prasyaratnya (jika ada).","MATCH (m:MK) OPTIONAL MATCH (p:MK)-[:PREREQUISITE]->(m) WITH m.nama AS nama, COLLECT(p.nama) AS prasyarat RETURN nama, prasyarat","MATCH (m:MK)-[r:PREREQUISITE]->(p:MK) RETURN m.kode AS kode_mata_kuliah, m.nama AS nama_mata_kuliah, p.kode AS kode_prasyarat, p.nama AS nama_prasyarat",True,1,True,0.424219254855014,0.5769,0.8319289909528674,0.4444444444444444,False,0.1308016877637131,49.66017871003859,Fakta Implisit,One-hop,Hard,
35,Agregasikan semua deskripsi Capaian Pembelajaran (LO) yang berkontribusi pada kompetensi lulusan 'KP.1'.,"MATCH (l:LO)-[:PART_OF]->(s:SO {kode: 'KP.1'}) WITH s, COLLECT(l.deskripsi) AS daftarCapaian RETURN s.kode, daftarCapaian",MATCH (c:MK)-[r:PURSUED_IN]->(l:LO)<-[p:PART_OF]-(t:topic) WHERE t.nama = 'KP.1' RETURN l.deskripsi,False,3,False,0.21953648733453854,0.4286,0.8340137499712585,0.32,False,0.0,6.313068749856292,Fakta Implisit,One-hop,Hard,schema_error
36,Hitung jumlah Capaian Pembelajaran (LO) di 'Metode Numeris' yang merupakan bagian dari SO 'KP.2'.,"MATCH (l:LO {MK: 'Metode Numeris'})-[:PART_OF]->(s:SO {kode: 'KP.2'}) WITH s, count(l) AS jumlahLO RETURN s.kode, jumlahLO",MATCH (t:topic {nama: 'Metode Numeris'})-[:PART_OF]->(lo:LO)-[:PURSUED_IN]->(so:SO {kode: 'KP.2'}) RETURN COUNT(lo),False,3,False,0.4693655779946048,0.4651,0.853839516824849,0.4782608695652174,False,0.0,6.594697584124245,Fakta Implisit,One-hop,Hard,schema_error
37,Topik apa saja yang menjadi bagian dari Capaian Pembelajaran (LO) di 'Aljabar Linear'? berikan juga deskripsi topiknya,MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.nama,"MATCH (t:topic)-[:PART_OF]->(lo:LO {nama: 'Aljabar Linear'}) RETURN t.nama, t.deskripsi",False,3,False,0.5830082237345583,0.75,0.8849710655896224,0.6,False,0.0,8.174855327948112,Fakta Implisit,Multi-hop,Easy,empty_result
38,"Apa saja topik yang terkait dengan Capaian Lulusan (SO) 'KP.1' melalui LO. Berikan nama mata kuliah, nama topik dan deskripsi topiknya","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK) WHERE (l)-[:PART_OF]->(:SO {kode: 'KP.1'}) RETURN m.nama AS mataKuliah, t.nama AS namaTopic, t.deskripsi AS deskripsiTopik","MATCH (s:SO {kode: 'KP.1'})-[:PURSUED_IN]->(m:MK)-[r:PART_OF]->(lo:LO)<-[t:PART_OF]-(topic:topic) RETURN m.nama AS mataKuliah, lo.nama AS topik, topic.deskripsi",False,3,False,0.5603528222587839,0.4762,0.8845500168894465,0.68,False,0.0,6.803750084447232,Fakta Implisit,Multi-hop,Easy,schema_error
39,Capaian Lulusan (SO) apa saja yang terkait dengan Tujuan Pembelajaran (LG) 'Aljabar Linear'?,MATCH (s:SO)-[:PART_OF]->(l:LG)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN s.kode,"MATCH (lg:LG {nama: 'Aljabar Linear'})-[:PURSUED_IN]->(so:SO)<-[:PART_OF]-(lo:LO)<-[:PART_OF]-(topic:topic) RETURN so.nim, so.deskripsi",False,3,False,0.33746008195045285,0.3,0.8517886178861789,0.42857142857142855,False,0.0,5.758943089430895,Fakta Implisit,Multi-hop,Easy,schema_error
40,Sebutkan mata kuliah-mata kuliah yang harus saya ambil sebelum dapat mengambil mata kuliah Persamaan Differensial pada tiap semester.,"MATCH (p:MK)-[r:PREREQUISITE*]->(t:MK {nama: 'Persamaan Differensial'}) RETURN p.nama, p.semester",MATCH (m:MK {nama: 'Persamaan Differensial'})-[:PREREQUISITE]->(prereq) RETURN prereq,True,1,True,0.34017713098991703,0.48,0.8596459904834315,0.5384615384615384,False,0.08333333333333333,48.36489661908382,Fakta Implisit,Multi-hop,Easy,
41,"Apa saja capaian pembelajaran (LO), beserta deskripsinya, dari mata kuliah yang menjadi prasyarat untuk mata kuliah 'Proyek Senior Teknologi Informasi'?","MATCH (l:LO)-[:PURSUED_IN]->(m1:MK)-[:PREREQUISITE]->(m2:MK {nama: 'Proyek Senior Teknologi Informasi'}) RETURN l.nama, l.deskripsi","MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(prereq:MK)<-[r:PURSUED_IN]-(lo:LO) RETURN lo.nama AS LO, lo.deskripsi",False,3,False,0.4866431163405417,0.4651,0.8800592517352295,0.6,False,0.0,6.725796258676148,Fakta Implisit,Multi-hop,Easy,"empty_result,schema_error"
42,Berapakah jumlah total topik yang terhubung dengan Capaian Pembelajaran (LO) di 'Aljabar Linear'?,MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN count(t),MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(lo:LO)<-[:PART_OF]-(topic:topic) RETURN COUNT(DISTINCT topic),True,2,False,0.4720407483262206,0.4571,0.8930039627876108,0.75,True,1.0,100.0,Fakta Implisit,Multi-hop,Medium,schema_error
43,Hitung jumlah Capaian Lulusan (SO) yang terkait (via LG) untuk setiap mata kuliah semester 1.,"MATCH (s:SO)-[:PART_OF]->(l:LG)-[:PURSUED_IN]->(m:MK) WHERE m.semester = 1 RETURN m.nama, count(s) AS jumlahSO","MATCH (m:MK {semester: 1})-[:PURSUED_IN]->(s:SO)-[l:PART_OF]->(m2:MK) RETURN m.nim, COUNT(DISTINCT s.kode) AS jumlah_capaian_lulusan",False,3,False,0.46235473938788607,0.4681,0.8663235294117647,0.5652173913043478,False,0.0,6.6721176470588235,Fakta Implisit,Multi-hop,Medium,schema_error
44,"Tampilkan Capaian Lulusan (SO) yang terhubung ke topik, urutkan berdasarkan jumlah topik terbanyak.","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PART_OF]->(s:SO) RETURN s.kode AS kodeSO, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC","MATCH (t:topic)-[:PURSUED_IN]->(so:SO) WITH so, COUNT(t) AS topic_count ORDER BY topic_count DESC RETURN so, topic_count",False,3,False,0.292127415774742,0.4255,0.691849816849817,0.47619047619047616,False,0.0,5.586749084249085,Fakta Implisit,Multi-hop,Medium,schema_error
45,Capaian Lulusan (SO) manakah yang terhubung dengan jumlah topik terbanyak (via LO)?,"MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PART_OF]->(s:SO) RETURN s.kode AS kodeSO, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC LIMIT 1","MATCH (s:SO)-[r:PURSUED_IN]->(l:LO)<-[t:PART_OF]-(k:topic) RETURN s, COUNT(k) AS topic_count ORDER BY topic_count DESC LIMIT 1",False,3,False,0.35684464269565597,0.5283,0.8594111690755895,0.6956521739130435,False,0.0,6.938555845377947,Fakta Implisit,Multi-hop,Medium,schema_error
46,Mata kuliah apa yang menjadi prasyarat untuk mata kuliah prasyarat 'Persamaan Differensial'?,MATCH (m1:MK)-[:PREREQUISITE*2]->(m3:MK {nama: 'Persamaan Differensial'}) RETURN DISTINCT m1.nama,"MATCH (m:MK {nama: 'Persamaan Differensial'})-[:PREREQUISITE]->(p:MK) RETURN p,n",False,3,False,0.4904723977595287,0.4615,0.8807365502902191,0.5,False,0.0,6.711182751451097,Fakta Implisit,Multi-hop,Medium,syntax_error
47,"Untuk setiap mata kuliah, ada berapa Learning Outcome (LO) unik yang didukung oleh topik-topik pembelajarannya?","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK) RETURN m.nama AS mataKuliah, COUNT(DISTINCT l) AS jumlahLOUnik","MATCH (t:topic)-[r:PURSUED_IN]->(m:MK)<-[pr:PREREQUISITE]-(m2:MK) WHERE m.kode = 'MK01' RETURN DISTINCT t.nama, COUNT(DISTINCT r)",False,3,False,0.4081538431954351,0.5,0.8372080684081976,0.4166666666666667,False,0.0,6.686040342040989,Fakta Implisit,Multi-hop,Medium,"empty_result,properties_error"
48,"Untuk mata kuliah 'Proyek Senior Teknologi Informasi', apa saja Student Outcome (SO) yang terkait, dan apa saja mata kuliah yang menjadi prasyarat untuk mengambilnya?","MATCH (p:MK)-[:PREREQUISITE]->(m:MK {nama: 'Proyek Senior Teknologi Informasi'}) MATCH (m)<-[:PURSUED_IN]-(l:LO)-[:PART_OF]->(s:SO) WITH m, s, COLLECT(DISTINCT p.nama) AS Prasyarat RETURN m.nama, s.kode, s.deskripsi, Prasyarat","MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(prereq:MK), (m)-[:CAN_PARALLELIZED]->(parallelized:MK) RETURN prereq.kode AS Prasyarat, parallelized.kode AS Paralelisi",False,3,False,0.311878569155773,0.381,0.8230007486853129,0.4642857142857143,False,0.0,6.020003743426566,Fakta Implisit,Multi-hop,Hard,empty_result
49,"Tolong tampilkan semua topik dari mata kuliah prasyarat untuk 'Metode Numeris', dan beri label apakah SKS mata kuliah prasyarat itu 'Bobot Berat' (jika 3 SKS) atau 'Bobot Ringan' (jika bukan 3 SKS).","MATCH (t:topic)-[:PURSUED_IN]->(p:MK)-[:PREREQUISITE]->(m:MK {nama: 'Metode Numeris'}) WITH p.nama AS Prasyarat, t.deskripsi AS Topik, p.sks AS SKS RETURN Prasyarat, Topik, CASE WHEN SKS = 3 THEN 'Bobot Berat' ELSE 'Bobot Ringan' END AS Bobot","MATCH (m:MK {nama: 'Metode Numeris'})-[:PREREQUISITE]->(p:MK) RETURN p.nama AS nama_mk, CASE WHEN p.sks = 3 THEN 'Bobot Berat' ELSE 'Bobot Ringan' END AS sks_label",False,3,False,0.44043519379029206,0.5833,0.8338844883225551,0.65625,False,0.0,7.085922441612777,Fakta Implisit,Multi-hop,Hard,empty_result
50,"Saya ingin tahu, untuk setiap Student Outcome (SO), ada berapa total topik materi yang mendukungnya, dan tolong dikelompokkan berdasarkan klasifikasi mata kuliahnya (misal 'Sains Dasar' atau 'Topik Teknik'","MATCH (t:topic)-[:PURSUED_IN]->(m:MK)<-[:PURSUED_IN]-(s:SO) WITH s, m.klasifikasi AS Klasifikasi, COUNT(t) AS JumlahTopik RETURN s.kode, COLLECT({klasifikasi: Klasifikasi, jumlah: JumlahTopik}) AS RincianTopik ORDER BY s.kode","MATCH (s:SO)-[:PURSUED_IN]->(m:MK)<-[:PART_OF]-(t:topic) WHERE t.klasifikasi IN ['Sains Dasar', 'Topik Teknik'] RETURN s.kode AS SO_kode, COUNT(DISTINCT t.nama) AS total_topik_per_klasifikasi",False,3,False,0.4060047133617244,0.3478,0.8448448223612671,0.40625,False,0.0,5.963224111806336,Fakta Implisit,Multi-hop,Hard,schema_error
