question_id,question,ground_truth_query,generated_query,success,total_iterations,first_attempt_valid,bleu,rouge_l_f1,jaro_winkler,jaccard_cypher,pass_at_1,jaccard_output,llmetric_q,reasoning_level,sublevel,complexity,errors_encountered
15,"Untuk mata kuliah 'Aljabar Linear' dan 'Statistika', kumpulkan semua deskripsi topik dari kedua mata kuliah tersebut.","UNWIND ['Aljabar Linear', 'Statistika'] AS namaMK MATCH (t:topic {MK: namaMK}) RETURN namaMK, COLLECT(t.deskripsi) AS daftarTopik","MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(t:topic)-[:PART_OF]->(lo:LO)-[:PURSUED_IN]->(mk2:MK {nama: 'Statistika'}) RETURN t.deskripsi, lo.deskripsi",False,3,False,0.09391131113662976,0.3721,0.6535682190430636,0.42857142857142855,False,0.0,5.128341095215319,Fakta Eksplisit,Nodes,Hard,"empty_result,schema_error"
16,"Hitung jumlah total mata kuliah, dan berikan juga jumlah mata kuliah yang memiliki klasifikasi 'Sains Dasar'.","MATCH (n:MK) WITH n, CASE WHEN n.klasifikasi = 'Sains Dasar' THEN 1 ELSE 0 END AS isSainsDasar RETURN count(n) AS total, sum(isSainsDasar) AS totalSainsDasar","MATCH (m:MK)-[:PURSUED_IN]->(t:topic {klasifikasi: 'Sains Dasar'}) RETURN COUNT(m), COUNT(t)",False,3,False,2.134639381497519e-78,0.3333,0.6593492277702805,0.2692307692307692,False,0.0,4.963246138851403,Fakta Eksplisit,Nodes,Hard,"schema_error,syntax_error"
17,Sebutkan topik dan deskripsinya yang dibahas dalam mata kuliah 'Aljabar Linear',"MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.nama, t.deskripsi","MATCH (t:topic)-[r:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.nama, t.deskripsi",True,1,True,0.9157103753711766,0.9677,0.937562656641604,0.9166666666666666,True,1.0,100.0,Fakta Implisit,One-hop,Easy,
18,Apakah Capaian Pembelajaran (LO) yang diharapkan dari mata kuliah 'Pemrograman Dasar'?,MATCH (l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Pemrograman Dasar'}) RETURN l.deskripsi,"MATCH (m:MK {nama: 'Pemrograman Dasar'})-[:PURSUED_IN]->(lo:LO)-[r:PART_OF]->(topic:topic) RETURN lo,nombre,r,durasi,skala,kelasifikasi,jalur,semester,tipe",False,3,False,0.3638454760337609,0.3684,0.6992038159039784,0.4090909090909091,False,0.0,5.338019079519892,Fakta Implisit,One-hop,Easy,syntax_error
19,Apakah Tujuan Pembelajaran (LG) dari mata kuliah 'Aljabar Linear'?,MATCH (l:LG)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN l.deskripsi,MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(lg:LG) RETURN lg,True,3,False,0.5575127951379092,0.56,0.8956709956709957,0.75,False,0.3333333333333333,53.94502164502165,Fakta Implisit,One-hop,Easy,"schema_error,syntax_error"
20,Mata kuliah apa yang mencakup topik dengan deskripsi 'Determinan'?,MATCH (t:topic {deskripsi: 'Determinan'})-[:PURSUED_IN]->(m:MK) RETURN m.nama,MATCH (t:topic {deskripsi: 'Determinan'})-[:PURSUED_IN]->(m:MK) RETURN m,True,1,True,0.9200444146293233,0.9565,0.9855670103092784,0.9,False,0.16666666666666666,53.04366838487973,Fakta Implisit,One-hop,Easy,
21,Mata kuliah apa yang menjadi prasyarat untuk mengambil 'Kecerdasan Buatan'?,MATCH (p:MK)-[:PREREQUISITE]->(t:MK {nama: 'Kecerdasan Buatan'}) RETURN p.nama,MATCH (m:MK {nama: 'Kecerdasan Buatan'})-[:PREREQUISITE]->(p:MK) RETURN p.nama,True,1,True,0.8060932264037026,0.6667,0.9126700680272108,0.8,False,0.0,47.896850340136055,Fakta Implisit,One-hop,Easy,
22,Mata kuliah apa yang dapat diparalelkan dengan 'Fisika Mekanika Klasik'?,MATCH (m1:MK {nama: 'Fisika Mekanika Klasik'})-[:CAN_PARALLELIZED]->(m2:MK) RETURN m2.nama,MATCH (m:MK {nama: 'Fisika Mekanika Klasik'})-[:CAN_PARALLELIZED]->(p:MK) RETURN p.nama,True,1,True,0.7224637864373493,0.7857,0.9681231541044625,0.6666666666666666,True,1.0,100.0,Fakta Implisit,One-hop,Easy,
23,Berapakah jumlah topik yang ada pada mata kuliah 'Aljabar Linear'?,MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN count(t),MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(t:topic) RETURN count(t),True,2,False,0.7512149931115434,0.6923,0.8918866080156402,1.0,True,1.0,100.0,Fakta Implisit,One-hop,Medium,schema_error
24,Sebutkan kode Capaian Lulusan (SO) unik yang dikejar (pursued) pada mata kuliah semester 1.,MATCH (s:SO)-[:PURSUED_IN]->(m:MK) WHERE m.semester = 1 RETURN DISTINCT s.kode,"MATCH (m:MK {semester: 1})<-[:PURSUED_IN]-(so:SO) RETURN so.kode, so.deskripsi",True,2,False,0.23770841795864292,0.4828,0.8483642951924059,0.6,False,0.1956521739130435,50.568864954222896,Fakta Implisit,One-hop,Medium,schema_error
25,"Tampilkan mata kuliah beserta jumlah topiknya, diurutkan secara menurun berdasarkan jumlah topik.","MATCH (t:topic)-[:PURSUED_IN]->(m:MK) RETURN m.nama, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC","MATCH (m:MK)-[r:PART_OF]->(t:topic) RETURN m.kode AS kode, m.nama AS nama, COUNT(t) AS jumlah_topik ORDER BY jumlah_topik DESC",False,3,False,0.3749693895864985,0.5333,0.8663982013193048,0.6666666666666666,False,0.0,6.998491006596524,Fakta Implisit,One-hop,Medium,schema_error
26,Identifikasi 3 mata kuliah teratas yang memiliki jumlah topik terbanyak.,"MATCH (t:topic)-[:PURSUED_IN]->(m:MK) RETURN m.nama, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC LIMIT 3","MATCH (m:MK)-[r:PART_OF]->(t:topic) RETURN m.kode AS kode, m.nama AS nama, COUNT(t) AS topic_count ORDER BY topic_count DESC LIMIT 3",False,3,False,0.37801805838989,0.5714,0.8592847024153387,0.7,False,0.0,7.153423512076694,Fakta Implisit,One-hop,Medium,schema_error
27,Berapa mata kuliah prasyarat untuk mengambil mata kuliah Proyek Senior Teknologi Informasi?,MATCH (p:MK)-[:PREREQUISITE]->(t:MK {nama: 'Proyek Senior Teknologi Informasi'}) RETURN COUNT(p),MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(p:MK) RETURN p.nama,False,3,False,0.7048022468565445,0.6429,0.8846439727403819,0.7692307692307693,False,0.0,7.63771986370191,Fakta Implisit,One-hop,Medium,empty_result
28,Mata kuliah manakah yang paling banyak menjadi prasyarat bagi mata kuliah lainnya?,"MATCH (p:MK)-[:PREREQUISITE]->(t:MK) RETURN p.nama, count(t) AS jumlahMatkul ORDER BY jumlahMatkul DESC LIMIT 1","MATCH (m:MK)-[r:PREREQUISITE]->(n:MK) RETURN m.nama AS nama_mk, COUNT(r) AS jumlah_prasyarat ORDER BY jumlah_prasyarat DESC LIMIT 1",True,1,True,0.3378652321890553,0.5909,0.8656370844413275,0.6,True,1.0,100.0,Fakta Implisit,One-hop,Medium,
29,Sebutkan semua topik dari 'Metode Numeris' yang termasuk dalam 'LO1' atau 'LO2'.,"MATCH (t:topic)-[:PART_OF]->(l:LO {MK: 'Metode Numeris'}) WHERE l.nama IN ['LO1', 'LO2'] RETURN l.nama, t.deskripsi","MATCH (t:topic)-[r:PART_OF]->(l:LO {nama: ""LO1"" OR ""LO2""}) RETURN t,nombre",False,3,False,0.36832862234887537,0.6667,0.8489225972135493,0.38095238095238093,False,0.0,7.578112986067747,Fakta Implisit,One-hop,Medium,syntax_error
30,Tolong kumpulkan semua deskripsi topik yang diajarkan di mata kuliah 'Aljabar Linear'.,"MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) WITH m, COLLECT(t.deskripsi) AS daftarTopik RETURN m.nama, daftarTopik",MATCH (t:topic)-[r:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.deskripsi,True,1,True,0.5274212634088191,0.6857,0.866614077669903,0.6875,False,0.0,47.76157038834951,Fakta Implisit,One-hop,Hard,
31,Tolong verifikasi: Apakah topik 'Determinan' merupakan bagian dari 'LO1' pada 'Aljabar Linear'?,"MATCH (t:topic {deskripsi: 'Determinan'})-[:PART_OF]->(l:LO {nama: 'LO1', MK: 'Aljabar Linear'}) RETURN CASE WHEN l IS NOT NULL THEN 'Ya' ELSE 'Tidak' END AS Jawaban","MATCH (t:topic {nama: 'Determinan'})-[:PART_OF]->(lo:LO {nama: 'LO1', deskripsi: 'Deskripsi LO1', MK: 'Aljabar Linear'}) RETURN lo",False,3,False,0.5759819909111771,0.5532,0.8569235088864464,0.4482758620689655,False,0.0,7.050617544432232,Fakta Implisit,One-hop,Hard,empty_result
32,"Untuk mata kuliah 'Kalkulus Variabel Tunggal' dan 'Matematika Diskrit', apa saja topik materi yang diajarkan?","UNWIND ['Kalkulus Variabel Tunggal', 'Matematika Diskrit'] AS namaMK MATCH (t:topic)-[:PURSUED_IN]->(m:MK {nama: namaMK}) RETURN namaMK, t.deskripsi","MATCH (m:MK {nama: 'Kalkulus Variabel Tunggal'})<-[:PURSUED_IN]-(t:topic)-[:PART_OF]->(lo:LO) RETURN lo.nama, t.deskripsi UNION MATCH (m:MK {nama: 'Matematika Diskrit'})<-[:PURSUED_IN]-(t:topic)-[:PART_OF]->(lo:LO) RETURN lo.nama, t.deskripsi",True,2,False,0.23864634046332134,0.3607,0.6967027471153502,0.6666666666666666,False,0.13978494623655913,48.082712660307934,Fakta Implisit,One-hop,Hard,schema_error
33,"Untuk setiap Tujuan Pembelajaran (LG) yang ada, sebutkan semua Capaian Lulusan (SO) yang menjadi bagiannya.","MATCH (s:SO)-[:PART_OF]->(l:LG) WITH l.nama AS namaLG, COLLECT(s.kode) AS daftarSO RETURN namaLG, daftarSO","MATCH (lg:LG)-[r:PURSUED_IN]->(so:SO) RETURN lg.nama, so.kode, so.deskripsi",False,3,False,4.412918261567285e-78,0.2857,0.6911551411551411,0.3157894736842105,False,0.0,4.884275705775706,Fakta Implisit,One-hop,Hard,schema_error
34,"Tampilkan semua mata kuliah, beserta daftar mata kuliah prasyaratnya (jika ada).","MATCH (m:MK) OPTIONAL MATCH (p:MK)-[:PREREQUISITE]->(m) WITH m.nama AS nama, COLLECT(p.nama) AS prasyarat RETURN nama, prasyarat","MATCH (m:MK)-[r:PREREQUISITE]->(p:MK) RETURN m.kode AS kode_mata_kuliah, m.nama AS nama_mata_kuliah, p.kode AS kode_prasyarat, p.nama AS nama_prasyarat",True,1,True,0.424219254855014,0.5769,0.8319289909528674,0.4444444444444444,False,0.1308016877637131,49.66017871003859,Fakta Implisit,One-hop,Hard,
35,Agregasikan semua deskripsi Capaian Pembelajaran (LO) yang berkontribusi pada kompetensi lulusan 'KP.1'.,"MATCH (l:LO)-[:PART_OF]->(s:SO {kode: 'KP.1'}) WITH s, COLLECT(l.deskripsi) AS daftarCapaian RETURN s.kode, daftarCapaian",MATCH (m:MK)-[r:PURSUED_IN]->(lo:LO)<-[:PART_OF]-(topic:topic {nama: 'KP.1'}) RETURN lo.deskripsi,False,3,False,0.27762321626649905,0.359,0.8383510516609473,0.3181818181818182,False,0.0,5.986755258304737,Fakta Implisit,One-hop,Hard,schema_error
36,Hitung jumlah Capaian Pembelajaran (LO) di 'Metode Numeris' yang merupakan bagian dari SO 'KP.2'.,"MATCH (l:LO {MK: 'Metode Numeris'})-[:PART_OF]->(s:SO {kode: 'KP.2'}) WITH s, count(l) AS jumlahLO RETURN s.kode, jumlahLO",MATCH (s:SO {kode: 'KP.2'})<-[:PART_OF]-(l:LO)-[:PURSUED_IN]->(m:MK)-[:PART_OF]->(t:topic {nama: 'Metode Numeris'}) RETURN COUNT(l),False,3,False,0.4402225697864865,0.3404,0.8303811203987623,0.6363636363636364,False,0.0,5.853905601993812,Fakta Implisit,One-hop,Hard,schema_error
37,Topik apa saja yang menjadi bagian dari Capaian Pembelajaran (LO) di 'Aljabar Linear'? berikan juga deskripsi topiknya,MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN t.nama,"MATCH (t:topic)-[r:PART_OF]->(lo:LO {MK: 'ALJABAR LINEAR'}) RETURN t.nama AS Topik, t.deskripsi AS Deskripsi",False,3,False,0.416325063651993,0.6486,0.8404761904761905,0.38095238095238093,False,0.0,7.445380952380953,Fakta Implisit,Multi-hop,Easy,empty_result
38,"Apa saja topik yang terkait dengan Capaian Lulusan (SO) 'KP.1' melalui LO. Berikan nama mata kuliah, nama topik dan deskripsi topiknya","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK) WHERE (l)-[:PART_OF]->(:SO {kode: 'KP.1'}) RETURN m.nama AS mataKuliah, t.nama AS namaTopic, t.deskripsi AS deskripsiTopik","MATCH (s:SO {kode: 'KP.1'})-[:PURSUED_IN]->(m:MK)-[r:PART_OF|PURSUED_IN]->(t:topic) RETURN m.nama AS mata_kuliah, t.nama AS nama_topik, t.deskripsi AS deskripsi_topik",False,3,False,0.5378026731052847,0.5231,0.8675781475639288,0.5185185185185185,False,0.0,6.953390737819645,Fakta Implisit,Multi-hop,Easy,schema_error
39,Capaian Lulusan (SO) apa saja yang terkait dengan Tujuan Pembelajaran (LG) 'Aljabar Linear'?,MATCH (s:SO)-[:PART_OF]->(l:LG)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN s.kode,"MATCH (lg:LG {nama: 'Aljabar Linear'})-[:PURSUED_IN]->(so:SO)-[:PART_OF]->(lo:LO)-[:PART_OF]->(topic:topic)-[:PURSUED_IN]->(mk:MK) RETURN so,kode,nama,durasi,sks,tipe,klasifikasi,semester,jalur",False,3,False,0.31174813326001116,0.3673,0.6946838358673624,0.4230769230769231,False,0.0,5.309919179336812,Fakta Implisit,Multi-hop,Easy,syntax_error
40,Sebutkan mata kuliah-mata kuliah yang harus saya ambil sebelum dapat mengambil mata kuliah Persamaan Differensial pada tiap semester.,"MATCH (p:MK)-[r:PREREQUISITE*]->(t:MK {nama: 'Persamaan Differensial'}) RETURN p.nama, p.semester",MATCH (m:MK {nama: 'Persamaan Differensial'})-[:PREREQUISITE]->(prereq:MK) RETURN prereq.namem,False,3,False,0.3890003807856134,0.4444,0.8771478258999729,0.5,False,0.0,6.6077391294998655,Fakta Implisit,Multi-hop,Easy,properties_error
41,"Apa saja capaian pembelajaran (LO), beserta deskripsinya, dari mata kuliah yang menjadi prasyarat untuk mata kuliah 'Proyek Senior Teknologi Informasi'?","MATCH (l:LO)-[:PURSUED_IN]->(m1:MK)-[:PREREQUISITE]->(m2:MK {nama: 'Proyek Senior Teknologi Informasi'}) RETURN l.nama, l.deskripsi","MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(prereq:MK)-[r:PART_OF]->(lo:LO) RETURN lo.nama AS LO, lo.deskripsi",False,3,False,0.527163693731746,0.4651,0.8785497835497835,0.5238095238095238,False,0.0,6.718248917748918,Fakta Implisit,Multi-hop,Easy,schema_error
42,Berapakah jumlah total topik yang terhubung dengan Capaian Pembelajaran (LO) di 'Aljabar Linear'?,MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK {nama: 'Aljabar Linear'}) RETURN count(t),MATCH (m:MK {nama: 'Aljabar Linear'})<-[:PURSUED_IN]-(lo:LO)-[:PART_OF]->(topic:topic) RETURN COUNT(DISTINCT topic),False,3,False,0.5992707506620937,0.4571,0.8770845772667657,0.75,False,0.0,6.670922886333829,Fakta Implisit,Multi-hop,Medium,schema_error
43,Hitung jumlah Capaian Lulusan (SO) yang terkait (via LG) untuk setiap mata kuliah semester 1.,"MATCH (s:SO)-[:PART_OF]->(l:LG)-[:PURSUED_IN]->(m:MK) WHERE m.semester = 1 RETURN m.nama, count(s) AS jumlahSO","MATCH (m:MK {semester: 1})<-[:PURSUED_IN]-(s:SO)-[r:PART_OF]->(lg:LG)-[:PURSUED_IN]->(m) RETURN m.kode, COUNT(DISTINCT s) AS jumlah_capaian_lulusan",True,2,False,0.4498359182591672,0.5714,0.8526941403081914,0.5652173913043478,False,0.28,52.72047070154096,Fakta Implisit,Multi-hop,Medium,schema_error
44,"Tampilkan Capaian Lulusan (SO) yang terhubung ke topik, urutkan berdasarkan jumlah topik terbanyak.","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PART_OF]->(s:SO) RETURN s.kode AS kodeSO, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC","MATCH (t:topic)-[r:PURSUED_IN]->(s:SO) WITH s, COUNT(t) AS topic_count ORDER BY topic_count DESC RETURN s",False,3,False,0.34680497468376653,0.5217,0.8275305825242719,0.5238095238095238,False,0.0,6.746152912621359,Fakta Implisit,Multi-hop,Medium,schema_error
45,Capaian Lulusan (SO) manakah yang terhubung dengan jumlah topik terbanyak (via LO)?,"MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PART_OF]->(s:SO) RETURN s.kode AS kodeSO, count(t) AS jumlahTopik ORDER BY jumlahTopik DESC LIMIT 1","MATCH (s:SO)-[r:PART_OF]->(l:LO)<-[p:PART_OF]-(t:topic) RETURN s, COUNT(t) AS topic_count ORDER BY topic_count DESC LIMIT 1",False,3,False,0.4850142646437403,0.6415,0.8801689708141321,0.7272727272727273,False,0.0,7.608344854070662,Fakta Implisit,Multi-hop,Medium,schema_error
46,Mata kuliah apa yang menjadi prasyarat untuk mata kuliah prasyarat 'Persamaan Differensial'?,MATCH (m1:MK)-[:PREREQUISITE*2]->(m3:MK {nama: 'Persamaan Differensial'}) RETURN DISTINCT m1.nama,MATCH (m:MK {nama: 'Persamaan Differensial'})-[:PREREQUISITE]->(p:MK) RETURN p,True,1,True,0.48703174148057843,0.48,0.8750931223553251,0.5384615384615384,False,0.0,46.775465611776625,Fakta Implisit,Multi-hop,Medium,
47,"Untuk setiap mata kuliah, ada berapa Learning Outcome (LO) unik yang didukung oleh topik-topik pembelajarannya?","MATCH (t:topic)-[:PART_OF]->(l:LO)-[:PURSUED_IN]->(m:MK) RETURN m.nama AS mataKuliah, COUNT(DISTINCT l) AS jumlahLOUnik","MATCH (m:MK)-[r:PART_OF]->(lo:LO) RETURN m.kode AS kodeMataKuliah, COUNT(DISTINCT lo.nama) AS jumlahLOUnique",False,3,False,0.345872330053167,0.5,0.8553165377668689,0.47619047619047616,False,0.0,6.7765826888343454,Fakta Implisit,Multi-hop,Medium,schema_error
48,"Untuk mata kuliah 'Proyek Senior Teknologi Informasi', apa saja Student Outcome (SO) yang terkait, dan apa saja mata kuliah yang menjadi prasyarat untuk mengambilnya?","MATCH (p:MK)-[:PREREQUISITE]->(m:MK {nama: 'Proyek Senior Teknologi Informasi'}) MATCH (m)<-[:PURSUED_IN]-(l:LO)-[:PART_OF]->(s:SO) WITH m, s, COLLECT(DISTINCT p.nama) AS Prasyarat RETURN m.nama, s.kode, s.deskripsi, Prasyarat","MATCH (m:MK {nama: 'Proyek Senior Teknologi Informasi'})-[:PREREQUISITE]->(prereq:MK), (m)-[:CAN_PARALLELIZED]->(parallelized:MK) RETURN prereq.kode AS PrerequisiteCode, parallelized.kode AS ParallelizedCode",False,3,False,0.30751806410216775,0.3492,0.680012076288501,0.41379310344827586,False,0.0,5.146060381442506,Fakta Implisit,Multi-hop,Hard,empty_result
49,"Tolong tampilkan semua topik dari mata kuliah prasyarat untuk 'Metode Numeris', dan beri label apakah SKS mata kuliah prasyarat itu 'Bobot Berat' (jika 3 SKS) atau 'Bobot Ringan' (jika bukan 3 SKS).","MATCH (t:topic)-[:PURSUED_IN]->(p:MK)-[:PREREQUISITE]->(m:MK {nama: 'Metode Numeris'}) WITH p.nama AS Prasyarat, t.deskripsi AS Topik, p.sks AS SKS RETURN Prasyarat, Topik, CASE WHEN SKS = 3 THEN 'Bobot Berat' ELSE 'Bobot Ringan' END AS Bobot","MATCH (m:MK {nama: 'Metode Numeris'})-[:PREREQUISITE]->(p:MK) WHERE p.sks = 3 RETURN p.nama AS Topik, CASE WHEN p.sks = 3 THEN 'Bobot Berat' ELSE 'Bobot Ringan' END AS Label",False,3,False,0.4871995230379869,0.6216,0.8494144885880545,0.6875,False,0.0,7.355072442940273,Fakta Implisit,Multi-hop,Hard,empty_result
50,"Saya ingin tahu, untuk setiap Student Outcome (SO), ada berapa total topik materi yang mendukungnya, dan tolong dikelompokkan berdasarkan klasifikasi mata kuliahnya (misal 'Sains Dasar' atau 'Topik Teknik'","MATCH (t:topic)-[:PURSUED_IN]->(m:MK)<-[:PURSUED_IN]-(s:SO) WITH s, m.klasifikasi AS Klasifikasi, COUNT(t) AS JumlahTopik RETURN s.kode, COLLECT({klasifikasi: Klasifikasi, jumlah: JumlahTopik}) AS RincianTopik ORDER BY s.kode","MATCH (s:SO)-[r:PURSUED_IN]->(m:MK)<-[pr:PREREQUISITE|CAN_PARALLELIZED]-(t:topic) WITH s, COUNT(DISTINCT t) AS topic_count, m.klasifikasi AS klasifikasi RETURN s.kode AS SO_kode, s.deskripsi AS SO_deskripsi, topic_count, klasifikasi",False,3,False,0.45473333044882264,0.4267,0.8514408175031931,0.4827586206896552,False,0.0,6.390704087515966,Fakta Implisit,Multi-hop,Hard,schema_error
